customer_id,name,gender,join_date,city,loyalty_tier,age
C01674,Lisa Taylor,Female,2020-10-27,Chicago,Gold,47
C01675,Sarah Miller,Female,2020-12-14,New York,Silver,50
C01676,Daniel Miller,Male,2020-11-03,New York,Gold,49
C01677,Deborah Garcia,Female,2022-11-23,Houston,Platinum,49
C01678,Karen Williams,Female,2021-06-05,Houston,Gold,57
C01679,Mary Martinez,Female,2019-04-07,New York,Silver,18
C01680,Michael Johnson,Male,2023-11-01,Chicago,Platinum,41
C01681,Betty Williams,Female,2022-08-07,Los Angeles,Gold,35
C01682,Linda Wilson,Female,2021-07-13,Houston,Gold,27
C01683,James Martin,Male,2020-09-27,Chicago,Bronze,29
C01684,Kenneth Thompson,Male,2020-12-30,New York,Silver,35
C01685,William Miller,Male,2023-10-16,Chicago,Silver,22
C01686,Sandra Moore,Female,2019-04-03,Houston,Bronze,44
C01687,William Martinez,Other,2023-11-27,Los Angeles,Gold,63
C01688,Mary Martinez,Female,2020-09-21,Chicago,Gold,30
C01689,Patricia White,Female,2019-01-07,Los Angeles,Platinum,45
C01690,Patricia Wilson,Female,2023-02-26,Phoenix,Gold,41
C01691,Amanda Garcia,Female,2022-11-18,New York,Gold,41
C01692,Betty Hernandez,Female,2023-08-08,Chicago,Bronze,29
C01693,Charles Jones,Male,2022-12-23,Phoenix,Platinum,61
C01694,Sandra Williams,Female,2022-06-21,Houston,Bronze,56
C01695,Ashley Moore,Female,2021-10-30,Chicago,Platinum,52
C01696,Barbara Lopez,Female,2021-12-03,Los Angeles,Silver,39
C01697,Melissa Jones,Female,2020-05-10,Phoenix,Gold,31
C01698,Paul Thompson,Male,2022-07-25,Houston,Gold,20
C01699,Andrew Garcia,Male,2019-01-13,Phoenix,Bronze,65
C01700,Nancy Taylor,Female,2021-11-06,Los Angeles,Silver,53
C01701,Betty Hernandez,Female,2022-05-05,Houston,Bronze,62
C01702,Richard Smith,Male,2022-11-10,New York,Bronze,50
C01703,Charles Davis,Male,2019-08-13,New York,Silver,43
C01704,Jessica Smith,Female,2023-08-11,Chicago,Silver,19
C01705,Robert Williams,Male,2020-10-05,New York,Bronze,34
C01706,Margaret Smith,Female,2022-08-03,Houston,Platinum,62
C01707,Charles Hernandez,Male,2022-04-19,Phoenix,Bronze,57
C01708,Patricia Martin,Female,2019-05-11,Phoenix,Silver,38
C01709,Anthony Thompson,Male,2023-01-11,Chicago,Gold,24
C01710,Emily Smith,Female,2021-12-26,Houston,Platinum,42
C01711,Amanda Williams,Female,2019-09-27,New York,Silver,23
C01712,Nancy Davis,Female,2019-10-20,Los Angeles,Silver,56
C01713,Donald Miller,Male,2021-08-20,Houston,Silver,57
C01714,James Jackson,Male,2020-02-03,Houston,Silver,46
C01715,Kenneth Thomas,Male,2022-12-10,New York,Bronze,52
C01716,Steven Garcia,Male,2020-01-01,New York,Silver,46
C01717,Nancy Hernandez,Female,2019-05-04,Chicago,Bronze,25
C01718,Emily Davis,Female,2019-08-27,Los Angeles,Bronze,18
C01719,Patricia Wilson,Female,2020-07-02,Houston,Gold,29
C01720,Joseph Moore,Male,2023-12-19,Los Angeles,Gold,62
C01721,George White,Male,2020-03-08,New York,Bronze,19
C01722,Paul Taylor,Male,2022-08-28,Houston,Bronze,58
C01723,Mark Thompson,Male,2023-01-11,Phoenix,Bronze,62
C01724,Matthew Martin,Male,2019-09-29,Houston,Bronze,43
C01725,Susan Williams,Female,2020-03-03,Phoenix,Bronze,54
C01726,Amanda Taylor,Female,2022-10-17,Los Angeles,Silver,53
C01727,Michael Thompson,Male,2020-07-30,Chicago,Silver,20
C01728,Anthony Smith,Male,2021-07-22,Los Angeles,Bronze,41
C01729,Thomas White,Male,2019-02-07,New York,Bronze,51
C01730,Joseph Martin,Male,2020-03-01,New York,Bronze,31
C01731,Linda Garcia,Female,2023-01-25,Los Angeles,Silver,42
C01732,Jennifer Jones,Female,2023-08-10,Phoenix,Gold,60
C01733,Jennifer Martin,Female,2020-03-27,Los Angeles,Gold,50
C01734,Sandra Taylor,Female,2021-02-06,New York,Silver,32
C01735,Daniel Thomas,Male,2022-09-03,Chicago,Bronze,19
C01736,Deborah Davis,Female,2022-03-06,Los Angeles,Bronze,65
C01737,David Davis,Male,2023-05-03,Los Angeles,Gold,56
C01738,James Hernandez,Male,2019-08-22,Phoenix,Silver,22
C01739,John Taylor,Male,2020-03-28,Phoenix,Gold,35
C01740,Andrew Lopez,Male,2021-11-26,Houston,Bronze,38
C01741,Margaret White,Female,2022-12-30,Chicago,Silver,62
C01742,Nancy Williams,Female,2023-11-19,Phoenix,Bronze,62
C01743,William Martinez,Other,2023-07-14,Houston,Silver,58
C01744,Karen Anderson,Female,2021-06-16,Chicago,Silver,38
C01745,Jessica Anderson,Female,2021-12-18,Los Angeles,Platinum,51
C01746,Richard Lopez,Male,2022-08-09,Houston,Silver,26
C01747,Andrew Anderson,Male,2022-01-28,Chicago,Gold,31
C01748,Lisa Davis,Female,2020-06-22,Houston,Bronze,31
C01749,Emily Taylor,Female,2021-11-14,Phoenix,Bronze,33
C01750,Donald Thompson,Male,2021-04-21,Houston,Platinum,39
C01751,Anthony Thompson,Male,2019-08-12,Los Angeles,Bronze,43
C01752,Donald Thompson,Male,2021-03-02,New York,Platinum,55
C01753,John Hernandez,Male,2022-07-30,Chicago,Bronze,58
C01754,Nancy Brown,Female,2023-01-20,Houston,Silver,26
C01755,Robert Martinez,Male,2019-06-19,Los Angeles,Bronze,24
C01756,Sandra Miller,Female,2020-01-31,Phoenix,Gold,20
C01757,George Martinez,Male,2019-12-13,Phoenix,Bronze,36
C01758,Kenneth Martinez,Male,2020-11-15,Houston,Silver,53
C01759,Melissa Anderson,Female,2020-04-16,Chicago,Bronze,32
C01760,Deborah Smith,Female,2022-04-05,Los Angeles,Bronze,28
C01761,Linda Brown,Female,2021-04-18,New York,Gold,33
C01762,David Davis,Male,2022-11-28,Houston,Silver,35
C01763,George Thomas,Male,2021-08-16,New York,Silver,46
C01764,Donald Moore,Male,2019-09-12,Los Angeles,Silver,27
C01765,Sarah Miller,Female,2022-03-27,Houston,Bronze,61
C01766,James Martin,Male,2023-06-16,Houston,Bronze,50
C01767,Matthew Jones,Male,2022-10-05,Phoenix,Silver,63
C01768,Margaret Miller,Female,2022-03-19,New York,Bronze,31
C01769,Charles Davis,Male,2021-05-01,Chicago,Bronze,42
C01770,Melissa Davis,Female,2019-03-17,Phoenix,Silver,59
C01771,Matthew Taylor,Male,2019-03-09,New York,Bronze,42
C01772,Robert Hernandez,Male,2022-10-15,New York,Platinum,34
C01773,Thomas Martin,Male,2022-02-12,Chicago,Platinum,28
C01774,George Jackson,Male,2023-12-25,Los Angeles,Silver,30
C01775,Donald Williams,Other,2022-02-06,New York,Bronze,63
C01776,Robert Jackson,Male,2023-09-14,Los Angeles,Bronze,34
C01777,Thomas Garcia,Male,2020-03-16,Houston,Gold,32
C01778,Robert Lopez,Male,2023-06-06,Houston,Bronze,21
C01779,Emily Hernandez,Female,2020-06-30,Phoenix,Bronze,28
C01780,Robert Williams,Male,2020-08-30,Los Angeles,Silver,24
C01781,Ashley Thompson,Female,2020-07-09,Chicago,Silver,41
C01782,James Anderson,Male,2020-08-03,Los Angeles,Bronze,28
C01783,John Thomas,Male,2019-03-06,Chicago,Silver,26
C01784,Joseph Lopez,Male,2020-04-29,Los Angeles,Gold,41
C01785,Susan Brown,Female,2022-12-07,Phoenix,Bronze,63
C01786,Anthony Jones,Male,2019-05-12,Los Angeles,Bronze,18
C01787,Anthony Thompson,Male,2023-03-03,Chicago,Silver,52
C01788,Dorothy Taylor,Female,2022-12-20,Houston,Platinum,56
C01789,Dorothy Hernandez,Female,2022-06-12,Phoenix,Gold,28
C01790,Jessica Williams,Female,2020-01-28,Phoenix,Gold,56
C01791,Sandra Thomas,Female,2019-12-25,Chicago,Silver,42
C01792,James Miller,Male,2021-09-04,Chicago,Silver,45
C01793,Charles Thomas,Male,2020-03-10,Los Angeles,Silver,33
C01794,Thomas Martin,Male,2020-12-06,Los Angeles,Platinum,43
C01795,Ashley Jones,Female,2022-02-28,Houston,Gold,44
C01796,Michael Wilson,Male,2020-03-28,New York,Gold,41
C01797,Mark Williams,Male,2022-04-15,New York,Gold,56
C01798,John Martin,Male,2023-05-12,Chicago,Silver,22
C01799,David Smith,Male,2021-08-22,Chicago,Platinum,24
C01800,Mary Jackson,Female,2023-10-11,Los Angeles,Bronze,31
C01801,George Moore,Male,2022-10-25,Phoenix,Silver,40
C01802,Paul White,Male,2022-02-17,Phoenix,Bronze,25
C01803,Patricia Thompson,Female,2022-09-08,Houston,Gold,64
C01804,Anthony Anderson,Male,2020-04-21,Phoenix,Platinum,60
C01805,Jessica Williams,Female,2021-04-09,Houston,Bronze,57
C01806,Charles Smith,Male,2020-11-15,Houston,Bronze,26
C01807,William Hernandez,Male,2020-08-24,Los Angeles,Silver,53
C01808,Robert Garcia,Male,2020-10-16,Phoenix,Bronze,20
C01809,Susan Martin,Female,2019-07-25,Chicago,Bronze,25
C01810,Betty Martin,Female,2021-11-30,New York,Silver,34
C01811,Nancy Jackson,Female,2021-10-24,Phoenix,Silver,27
C01812,Karen Davis,Female,2021-05-16,Phoenix,Gold,19
C01813,Charles Martin,Male,2021-10-16,Houston,Platinum,64
C01814,Thomas Brown,Male,2021-07-22,Houston,Gold,27
C01815,Joseph Moore,Male,2020-11-11,Phoenix,Gold,27
C01816,Margaret Hernandez,Female,2023-04-21,New York,Bronze,54
C01817,Steven Williams,Male,2021-01-23,Chicago,Bronze,38
C01818,Steven Smith,Male,2022-09-04,New York,Bronze,39
C01819,Steven Thomas,Male,2021-01-02,Chicago,Silver,55
C01820,George Garcia,Male,2020-12-31,Los Angeles,Bronze,39
C01821,Linda Williams,Female,2022-03-16,Los Angeles,Gold,23
C01822,Robert Jones,Male,2022-08-24,New York,Silver,21
C01823,Matthew Taylor,Male,2019-04-12,New York,Bronze,60
C01824,Daniel Brown,Male,2020-05-28,Phoenix,Gold,20
C01825,Richard Garcia,Male,2019-05-03,Phoenix,Silver,43
C01826,Paul Williams,Male,2021-06-24,Houston,Silver,57
C01827,Thomas Garcia,Male,2022-12-07,Chicago,Silver,59
C01828,John Thomas,Male,2020-11-26,Phoenix,Silver,39
C01829,Dorothy Wilson,Female,2022-11-06,Los Angeles,Bronze,36
C01830,Charles Anderson,Male,2020-12-31,Houston,Gold,31
C01831,John White,Male,2020-04-27,Los Angeles,Bronze,25
C01832,Robert Wilson,Male,2022-10-26,Los Angeles,Bronze,39
C01833,Linda Thompson,Female,2023-02-05,Chicago,Silver,64
C01834,John Taylor,Male,2020-10-13,Phoenix,Gold,28
C01835,Thomas Thomas,Male,2019-07-25,Houston,Bronze,29
C01836,Daniel Moore,Male,2022-05-19,Houston,Gold,26
C01837,Melissa Garcia,Female,2022-08-05,Chicago,Silver,18
C01838,Nancy Jones,Female,2022-07-15,Los Angeles,Bronze,20
C01839,Richard Garcia,Male,2023-03-20,Los Angeles,Platinum,44
C01840,Deborah Taylor,Female,2022-01-25,New York,Gold,39
C01841,William Anderson,Male,2023-04-06,New York,Bronze,61
C01842,Kenneth Lopez,Male,2022-04-28,Phoenix,Gold,57
C01843,Kenneth Thompson,Male,2019-05-03,Los Angeles,Silver,36
C01844,Patricia Smith,Other,2022-11-19,Phoenix,Bronze,44
C01845,Sandra Moore,Female,2019-07-15,Phoenix,Silver,56
C01846,Joseph Moore,Male,2021-09-06,Phoenix,Gold,34
C01847,Melissa Martinez,Female,2019-05-01,Chicago,Gold,43
C01848,Donald Davis,Male,2020-12-13,Chicago,Bronze,43
C01849,Thomas Thompson,Male,2019-08-25,New York,Gold,52
C01850,John Martin,Male,2021-08-09,Houston,Gold,55
C01851,Linda Davis,Female,2023-09-13,Los Angeles,Bronze,42
C01852,Jessica Smith,Female,2020-07-04,Phoenix,Silver,61
C01853,James Brown,Male,2021-02-02,Houston,Platinum,26
C01854,Mark Garcia,Male,2021-06-27,Chicago,Silver,45
C01855,Lisa Wilson,Female,2022-01-27,Los Angeles,Bronze,52
C01856,Linda Smith,Female,2019-08-25,Phoenix,Platinum,33
C01857,Linda Moore,Female,2021-04-19,New York,Platinum,39
C01858,Michael Martin,Male,2023-07-19,New York,Silver,60
C01859,Robert Taylor,Male,2019-09-16,Phoenix,Bronze,29
C01860,Mary Lopez,Female,2023-08-22,Houston,Platinum,23
C01861,Andrew Miller,Male,2021-11-28,New York,Bronze,48
C01862,Mark Brown,Male,2022-04-24,Chicago,Gold,50
C01863,Steven White,Male,2020-08-13,Houston,Silver,65
C01864,Betty Thompson,Other,2020-12-05,New York,Gold,47
C01865,John Johnson,Male,2022-02-20,Houston,Bronze,46
C01866,Matthew Anderson,Male,2022-01-09,Los Angeles,Bronze,44
C01867,Linda Lopez,Female,2022-12-10,New York,Bronze,51
C01868,Amanda Thompson,Female,2020-02-26,Phoenix,Silver,64
C01869,Daniel Davis,Male,2019-04-11,Chicago,Gold,37
C01870,Linda Johnson,Female,2021-06-30,Phoenix,Bronze,37
C01871,Sarah Anderson,Female,2022-03-25,Los Angeles,Platinum,44
C01872,George Wilson,Other,2022-02-04,New York,Bronze,44
C01873,Robert Jones,Male,2021-06-04,New York,Bronze,51
C01874,Linda Martinez,Female,2019-11-08,Phoenix,Bronze,39
C01875,Melissa Williams,Female,2020-07-21,Chicago,Silver,32
C01876,Robert Thompson,Male,2023-09-06,New York,Gold,54
C01877,Michael Thomas,Male,2023-09-13,Phoenix,Silver,20
C01878,Nancy Martinez,Female,2022-07-29,Chicago,Bronze,65
C01879,Kenneth Smith,Male,2019-10-21,New York,Platinum,24
C01880,Michael Martinez,Male,2022-01-26,Houston,Silver,28
C01881,Susan Garcia,Female,2021-02-08,Phoenix,Bronze,59
C01882,Mary Martin,Female,2019-11-19,Phoenix,Silver,31
C01883,Mark Smith,Male,2023-05-03,Los Angeles,Bronze,61
C01884,Jessica Martin,Female,2023-11-27,Phoenix,Gold,53
C01885,Anthony Miller,Male,2020-10-17,Los Angeles,Silver,51
C01886,Mark White,Male,2022-06-10,Chicago,Platinum,36
C01887,Thomas Lopez,Male,2020-01-23,Chicago,Gold,49
C01888,Paul Jones,Other,2022-06-13,New York,Silver,54
C01889,Karen Jones,Female,2023-12-08,Los Angeles,Bronze,63
C01890,Robert Thomas,Male,2021-02-15,New York,Gold,26
C01891,Richard Brown,Male,2019-12-16,Los Angeles,Silver,62
C01892,William Jones,Male,2021-11-26,New York,Bronze,64
C01893,Margaret Jackson,Female,2021-10-07,New York,Platinum,61
C01894,William Miller,Male,2020-09-18,Chicago,Gold,42
C01895,Thomas Hernandez,Male,2021-01-24,Chicago,Silver,21
C01896,John Moore,Male,2022-12-11,Chicago,Bronze,51
C01897,William Wilson,Male,2019-12-10,Chicago,Gold,35
C01898,Paul Williams,Male,2019-02-12,Los Angeles,Silver,55
C01899,Thomas Martin,Male,2020-11-27,Houston,Silver,42
C01900,William Smith,Male,2020-11-16,Chicago,Silver,33
C01901,William Brown,Male,2023-09-11,Houston,Silver,35
C01902,Dorothy Wilson,Female,2019-11-04,Chicago,Bronze,65
C01903,Michael Davis,Male,2023-10-29,Houston,Platinum,36
C01904,Melissa Jackson,Female,2023-09-24,Chicago,Gold,29
C01905,John Anderson,Other,2019-01-11,Houston,Bronze,62
C01906,Richard Garcia,Male,2021-11-26,Phoenix,Bronze,24
C01907,Sarah White,Female,2022-08-12,Chicago,Bronze,30
C01908,Linda Thomas,Female,2023-10-23,Houston,Silver,48
C01909,Daniel Taylor,Male,2021-01-30,Phoenix,Bronze,48
C01910,Amanda Smith,Female,2023-03-13,Los Angeles,Bronze,62
C01911,John Miller,Male,2020-03-01,New York,Bronze,47
C01912,Amanda Moore,Female,2019-08-14,Houston,Bronze,63
C01913,Michael Johnson,Male,2020-10-28,Los Angeles,Bronze,34
C01914,Sarah White,Female,2022-06-25,New York,Bronze,46
C01915,Robert Martinez,Male,2021-01-05,Los Angeles,Silver,56
C01916,Sarah Thompson,Female,2021-01-19,Phoenix,Bronze,28
C01917,Jessica Hernandez,Female,2023-03-01,New York,Gold,39
C01918,Kenneth Martinez,Male,2023-12-16,New York,Bronze,18
C01919,Amanda Garcia,Female,2022-01-13,Houston,Gold,19
C01920,Andrew Miller,Other,2023-11-12,New York,Bronze,29
C01921,Richard Miller,Male,2019-05-21,Los Angeles,Gold,30
C01922,Joseph Lopez,Male,2019-07-10,Los Angeles,Silver,26
C01923,Charles Hernandez,Male,2020-09-26,New York,Bronze,27
C01924,Mary Garcia,Female,2020-05-09,New York,Silver,41
C01925,Susan Miller,Female,2022-07-30,New York,Bronze,22
C01926,David Martinez,Male,2022-09-12,Los Angeles,Bronze,63
C01927,Melissa White,Female,2023-07-08,Phoenix,Platinum,39
C01928,Richard Moore,Male,2023-07-14,Houston,Silver,45
C01929,Sarah Lopez,Female,2022-10-14,Los Angeles,Bronze,31
C01930,Andrew Moore,Male,2021-07-07,New York,Bronze,23
C01931,Joseph Thompson,Male,2020-01-29,Phoenix,Platinum,25
C01932,William Johnson,Male,2023-12-10,Phoenix,Gold,51
C01933,Karen Johnson,Female,2020-12-21,Los Angeles,Gold,50
C01934,Amanda Williams,Female,2019-08-19,Phoenix,Bronze,39
C01935,Amanda Jones,Female,2021-03-17,Phoenix,Bronze,29
C01936,Joseph Williams,Male,2020-09-29,New York,Bronze,51
C01937,Amanda Williams,Female,2019-08-10,Los Angeles,Silver,65
C01938,Daniel Smith,Male,2021-05-08,Chicago,Platinum,20
C01939,Mary Williams,Female,2019-03-17,New York,Gold,38
C01940,Jessica Martin,Female,2023-12-26,Los Angeles,Bronze,24
C01941,Patricia Lopez,Female,2023-08-02,Houston,Silver,19
C01942,Joseph Jackson,Other,2021-08-29,Los Angeles,Bronze,59
C01943,Amanda Jones,Female,2021-03-21,Chicago,Bronze,56
C01944,Jennifer Jones,Female,2021-06-11,Phoenix,Silver,29
C01945,Steven Johnson,Male,2019-05-12,Chicago,Bronze,50
C01946,James Martinez,Male,2019-05-18,Houston,Silver,33
C01947,Paul Martinez,Male,2021-11-26,Houston,Bronze,51
C01948,Mark Jones,Male,2023-10-16,Los Angeles,Bronze,35
C01949,John Taylor,Male,2021-09-26,Phoenix,Bronze,37
C01950,Amanda Johnson,Female,2022-03-12,Los Angeles,Gold,58
C01951,George Lopez,Male,2020-10-07,Houston,Bronze,53
C01952,Dorothy Garcia,Female,2019-02-22,Houston,Gold,26
C01953,Anthony Martinez,Male,2019-05-26,New York,Platinum,51
C01954,Sarah Martinez,Female,2023-07-03,New York,Gold,59
C01955,Karen Jackson,Female,2023-01-11,Los Angeles,Silver,30
C01956,Jennifer Thomas,Female,2020-08-06,Houston,Silver,35
C01957,Anthony Lopez,Male,2019-07-23,Los Angeles,Bronze,61
C01958,Lisa Hernandez,Female,2023-06-09,Chicago,Silver,37
C01959,William Taylor,Male,2022-07-28,Los Angeles,Gold,64
C01960,Thomas Williams,Male,2019-11-20,Phoenix,Bronze,47
C01961,Margaret Garcia,Female,2021-06-25,New York,Platinum,40
C01962,Karen Taylor,Female,2019-05-12,Chicago,Bronze,39
C01963,Mary Williams,Female,2021-07-01,Phoenix,Bronze,48
C01964,Paul White,Male,2021-05-19,Houston,Gold,51
C01965,Linda Taylor,Female,2019-03-11,Phoenix,Gold,33
C01966,Sarah Anderson,Female,2023-05-31,Phoenix,Bronze,64
C01967,Daniel Johnson,Male,2019-07-11,Los Angeles,Silver,36
C01968,Mark Miller,Other,2021-06-24,New York,Bronze,40
C01969,Linda Thomas,Female,2021-03-11,Los Angeles,Silver,64
C01970,Deborah Moore,Female,2019-11-14,Los Angeles,Bronze,51
C01971,Deborah Miller,Female,2020-01-20,Houston,Silver,33
C01972,William Thomas,Male,2020-09-07,Phoenix,Silver,59
C01973,Robert Williams,Other,2019-05-02,Chicago,Gold,23
C01974,Nancy Thomas,Female,2023-03-24,Phoenix,Gold,24
C01975,Dorothy Smith,Female,2022-06-19,Houston,Gold,18
C01976,James White,Male,2019-03-24,Los Angeles,Platinum,24
C01977,Deborah Jackson,Female,2019-12-15,Chicago,Silver,18
C01978,Emily Martinez,Female,2021-11-03,Los Angeles,Silver,64
C01979,Sandra Smith,Female,2020-01-07,Chicago,Platinum,57
C01980,John Williams,Male,2021-12-10,Los Angeles,Bronze,37
C01981,Kenneth Wilson,Male,2020-01-18,Phoenix,Gold,24
C01982,Steven Anderson,Male,2020-12-19,Phoenix,Bronze,19
C01983,David Miller,Male,2022-06-19,Phoenix,Bronze,56
C01984,Thomas Anderson,Male,2019-08-17,Phoenix,Bronze,39
C01985,Charles Jones,Male,2021-03-03,Houston,Platinum,51
C01986,James Anderson,Male,2019-05-14,Phoenix,Gold,33
C01987,Patricia Jackson,Female,2022-08-24,Houston,Silver,62
C01988,James Johnson,Male,2020-02-05,New York,Silver,30
C01989,Margaret Lopez,Female,2020-09-23,New York,Bronze,23
C01990,Richard Brown,Male,2022-11-16,New York,Bronze,29
C01991,Mark Jackson,Male,2021-11-24,Los Angeles,Bronze,53
C01992,Steven Hernandez,Male,2019-12-04,Los Angeles,Silver,53
C01993,Lisa Johnson,Female,2023-06-18,Los Angeles,Gold,25
C01994,Paul Moore,Male,2023-09-19,Los Angeles,Bronze,30
C01995,Andrew Jackson,Male,2023-01-21,Chicago,Gold,26
C01996,George Brown,Male,2020-12-27,Houston,Silver,21
C01997,Mary Lopez,Female,2022-11-03,New York,Silver,21
C01998,Robert Wilson,Male,2023-10-20,Phoenix,Silver,36
C01999,Donald Martinez,Male,2019-02-19,Phoenix,Gold,55
C02000,Mark Lopez,Male,2023-11-15,Los Angeles,Silver,54
C02001,Deborah Lopez,Female,2021-07-09,Houston,Gold,65
C02002,Andrew Taylor,Male,2023-06-11,Houston,Bronze,55
C02003,Nancy White,Female,2023-11-03,Houston,Bronze,24
C02004,Kenneth Lopez,Male,2023-04-04,Chicago,Gold,30
C02005,Karen Wilson,Female,2019-12-03,Los Angeles,Bronze,27
C02006,John Hernandez,Male,2023-10-06,Houston,Platinum,57
C02007,Joseph Moore,Other,2023-01-09,New York,Bronze,44
C02008,Lisa Thompson,Female,2020-06-24,New York,Gold,64
C02009,George Taylor,Male,2020-11-15,Los Angeles,Bronze,59
C02010,Amanda Smith,Female,2023-06-05,Los Angeles,Bronze,36
C02011,Linda Jones,Female,2022-06-19,New York,Gold,62
C02012,Barbara Thomas,Female,2021-11-26,Phoenix,Bronze,55
C02013,Sarah Williams,Female,2020-03-31,Chicago,Silver,53
C02014,Jennifer Miller,Female,2021-12-06,Houston,Silver,18
C02015,William Miller,Male,2022-08-16,Phoenix,Bronze,51
C02016,Jessica Martinez,Female,2020-01-09,Chicago,Bronze,43
C02017,Charles Jackson,Male,2023-12-31,Phoenix,Gold,35
C02018,Karen Smith,Female,2020-05-25,New York,Silver,18
C02019,Anthony Williams,Male,2022-04-28,Phoenix,Platinum,21
C02020,Jennifer Williams,Female,2022-04-17,New York,Silver,60
C02021,Mary Johnson,Female,2021-11-06,Los Angeles,Gold,22
C02022,Deborah Williams,Female,2021-05-17,Houston,Bronze,65
C02023,Paul Miller,Male,2022-06-20,Chicago,Gold,55
C02024,Betty Davis,Female,2020-03-22,Houston,Bronze,58
C02025,George Wilson,Male,2023-03-19,Chicago,Silver,43
C02026,Anthony Hernandez,Male,2022-10-27,Los Angeles,Gold,60
C02027,Jennifer Martin,Female,2021-12-06,Los Angeles,Bronze,64
C02028,Melissa Lopez,Female,2019-05-29,Houston,Platinum,22
C02029,Thomas Williams,Male,2023-06-16,Chicago,Silver,30
C02030,William Anderson,Male,2020-12-22,Los Angeles,Bronze,40
C02031,Andrew Williams,Male,2022-05-31,Los Angeles,Bronze,47
C02032,Robert Lopez,Male,2020-05-25,New York,Silver,28
C02033,Joseph Jackson,Male,2020-11-11,New York,Gold,60
C02034,Matthew Thomas,Male,2023-03-21,Chicago,Silver,25
C02035,Andrew Wilson,Male,2019-08-19,Los Angeles,Gold,37
C02036,Nancy Johnson,Female,2020-06-08,Chicago,Gold,27
C02037,Michael Hernandez,Male,2019-05-14,Houston,Platinum,35
C02038,Paul Brown,Other,2021-01-04,Chicago,Silver,43
C02039,Emily Jackson,Female,2020-03-16,Houston,Platinum,28
C02040,Steven White,Male,2020-05-16,Los Angeles,Silver,52
C02041,Mark Garcia,Male,2020-08-23,Los Angeles,Bronze,54
C02042,George Moore,Male,2023-03-07,Phoenix,Gold,32
C02043,Amanda Davis,Female,2020-12-20,Houston,Gold,25
C02044,Daniel Davis,Male,2021-09-16,Phoenix,Silver,54
C02045,Melissa Thompson,Female,2019-03-13,Houston,Silver,64
C02046,John Thomas,Male,2020-01-05,Houston,Silver,49
C02047,Barbara Smith,Female,2023-05-30,Los Angeles,Gold,41
C02048,David Garcia,Male,2020-03-22,New York,Bronze,32
C02049,Anthony Taylor,Male,2020-05-09,Chicago,Bronze,18
C02050,Sarah Thomas,Female,2022-10-21,Chicago,Platinum,54
C02051,Susan Williams,Female,2023-06-13,Los Angeles,Silver,54
C02052,George Johnson,Male,2022-05-21,Los Angeles,Platinum,53
C02053,Deborah Lopez,Female,2021-04-14,Phoenix,Bronze,52
C02054,Barbara Johnson,Female,2019-02-20,Chicago,Platinum,39
C02055,Amanda Hernandez,Female,2020-12-14,New York,Silver,64
C02056,Lisa Jones,Female,2021-02-18,Phoenix,Silver,37
C02057,Robert Williams,Male,2023-05-11,Phoenix,Silver,36
C02058,John Moore,Male,2023-08-23,Chicago,Silver,23
C02059,Margaret Moore,Female,2020-12-31,Chicago,Gold,42
C02060,George Moore,Male,2020-08-03,Houston,Bronze,35
C02061,Ashley Martin,Female,2019-07-17,Houston,Gold,57
C02062,George White,Male,2023-08-11,Phoenix,Bronze,45
C02063,William Anderson,Male,2020-04-23,Phoenix,Gold,51
C02064,Andrew Anderson,Male,2019-04-29,Phoenix,Gold,61
C02065,Joseph Taylor,Male,2020-08-01,Phoenix,Silver,21
C02066,Margaret Thomas,Female,2022-01-24,Chicago,Gold,64
C02067,James Brown,Male,2022-11-19,Phoenix,Silver,28
C02068,Nancy Taylor,Female,2020-06-30,Chicago,Gold,35
C02069,Kenneth Thomas,Male,2023-06-15,Chicago,Bronze,30
C02070,Joseph Jones,Male,2021-07-02,Los Angeles,Bronze,61
C02071,Karen Miller,Female,2021-04-16,Phoenix,Gold,52
C02072,Sarah Williams,Female,2021-11-22,Phoenix,Silver,61
C02073,Steven Garcia,Male,2021-11-15,Chicago,Gold,39
C02074,Kenneth Davis,Male,2023-11-23,Houston,Bronze,62
C02075,Paul Brown,Male,2022-02-23,Los Angeles,Bronze,53
C02076,Steven Jackson,Male,2019-03-21,Houston,Platinum,34
C02077,Deborah Anderson,Female,2023-10-02,Houston,Bronze,49
C02078,Lisa Lopez,Female,2020-11-27,Chicago,Bronze,25
C02079,Linda Martin,Female,2019-08-20,Phoenix,Platinum,56
C02080,Daniel White,Male,2020-09-10,Houston,Silver,33
C02081,Jessica Thomas,Female,2019-09-25,Chicago,Gold,37
C02082,Daniel Miller,Male,2022-11-10,New York,Bronze,24
C02083,Jessica Hernandez,Female,2022-02-11,Los Angeles,Silver,48
C02084,Daniel Johnson,Male,2022-08-17,Phoenix,Silver,19
C02085,Michael Wilson,Male,2020-04-10,Phoenix,Silver,23
C02086,Deborah Jackson,Female,2020-07-04,New York,Silver,25
C02087,Barbara Martin,Female,2023-10-11,Phoenix,Bronze,18
C02088,Paul Thompson,Male,2020-12-31,Chicago,Gold,40
C02089,Andrew Hernandez,Male,2020-03-01,Houston,Platinum,44
C02090,Ashley Thompson,Female,2023-12-19,New York,Silver,46
C02091,Daniel Jackson,Male,2020-06-04,Chicago,Bronze,39
C02092,Sandra Taylor,Female,2021-11-20,Chicago,Gold,38
